,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
10,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2026-04-01 15:51:53,2026-04-01 15:51:53,6562,45.0,1102,229,2738,,,4340,2026-01-07 18:15:35,4.16.0,4970.0,91835546.0,59.0,PyMongo - the Official MongoDB Python driver.,,,237.0,https://pypi.org/project/pymongo,91835486.0,33,True,3,,
11,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/smithyhq/sqladmin,https://github.com/smithyhq/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2026-04-02 06:28:07,2026-03-31 08:43:51,420,16.0,265,16,510,79.0,219.0,2695,2026-03-30 12:54:40,0.24.0,,702091.0,45.0,SQLAlchemy Admin for FastAPI and Starlette.,1836.0,1836.0,87.0,https://pypi.org/project/sqladmin,702091.0,32,True,1,smithyhq/sqladmin,
12,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/ormar-orm/ormar,https://github.com/ormar-orm/ormar,MIT,2020-08-02 06:34:03,2026-04-02 05:53:59,2026-04-02 05:53:52,1551,120.0,95,15,1064,58.0,217.0,1809,2026-03-19 14:57:07,0.23.1,,374191.0,84.0,python async orm with fastapi in mind and pydantic validation.,1106.0,1106.0,47.0,https://pypi.org/project/ormar,374191.0,32,True,2,ormar-orm/ormar,-1.0
13,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2026-04-01 22:10:35,2026-04-01 16:02:46,2887,142.0,899,23,2727,557.0,1003.0,1023,2026-04-01 13:30:10,opentelemetry-opamp-client==0.2b0,,52934396.0,81.0,OpenTelemetry instrumentation for Python modules.,,,436.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,52934396.0,31,True,1,,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2026-03-24 12:56:22,2026-03-24 12:56:22,1955,20.0,99,16,605,18.0,503.0,1877,2026-03-06 17:11:40,1.33.0,,255895.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",524.0,524.0,53.0,https://pypi.org/project/piccolo,255895.0,30,True,3,,
15,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2026-03-30 21:49:56,2026-03-24 22:27:28,1501,128.0,58,14,734,,68.0,1158,2026-03-21 21:48:30,1.5.2,,67685.0,48.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,245.0,245.0,22.0,https://pypi.org/project/authx,67685.0,30,True,2,,1.0
16,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2026-04-02 16:01:43,2026-04-02 16:01:41,3858,230.0,615,40,3034,381.0,789.0,4637,2026-03-25 16:57:13,0.312.2,596.0,1339.0,100.0,A GraphQL library for Python that leverages type annotations.,,,313.0,https://pypi.org/project/strawberry,1280.0,29,True,3,,
17,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2025-10-01 05:02:39,2025-09-07 16:02:38,454,,110,5,237,43.0,63.0,1437,2025-03-19 19:38:47,7.1.0,,11254919.0,14.0,Instrument your FastAPI with Prometheus metrics.,7664.0,7664.0,30.0,https://pypi.org/project/prometheus-fastapi-instrumentator,11254919.0,29,True,3,,
18,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2026-04-01 04:31:42,2026-01-25 11:23:24,601,41.0,87,17,349,86.0,91.0,1168,2026-01-24 18:02:42,1.1.0,,77058.0,23.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3587.0,3587.0,22.0,https://pypi.org/project/odmantic,77058.0,29,True,3,,
19,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2026-03-30 18:13:09,2025-08-08 15:15:46,261,,111,17,133,52.0,64.0,1947,,,,10475506.0,,A rate limiter for Starlette and FastAPI.,9606.0,9606.0,26.0,https://pypi.org/project/slowapi,10475506.0,28,True,1,,
20,Dapr SDK for Python,dapr/python-sdk,dapr-ext-fastapi,[],dappfs,https://github.com/dapr/python-sdk,https://github.com/dapr/python-sdk,Apache-2.0,2019-06-21 15:51:20,2026-04-01 16:46:20,2026-03-31 13:26:04,543,43.0,138,26,654,16.0,296.0,269,,,,98658.0,,Dapr SDK for Python.,980.0,980.0,90.0,https://pypi.org/project/dapr-ext-fastapi,98658.0,28,True,1,,1.0
21,strictdoc,strictdoc-project/strictdoc,strictdoc,,requirement-management-framework,https://github.com/strictdoc-project/strictdoc,https://github.com/strictdoc-project/strictdoc,,2020-05-14 18:03:48,2026-03-26 21:58:38,2026-03-25 20:33:51,5691,302.0,44,9,2094,116.0,501.0,273,2026-03-15 21:32:03,0.19.0,,20332.0,90.0,Software for technical documentation and requirements management.,17.0,17.0,37.0,https://pypi.org/project/strictdoc,20332.0,26,True,1,,
22,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2025-04-05 06:11:16,2025-04-05 06:11:16,406,,452,44,51,60.0,73.0,3746,2021-08-31 03:28:51,1.0.3,,10759.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",511.0,511.0,19.0,https://pypi.org/project/fastapi-admin,10759.0,25,True,3,,
23,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,148,44,475,45.0,263.0,2810,,,,29614.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2502.0,2502.0,45.0,https://pypi.org/project/gino,29614.0,24,True,3,,
24,FastCRUD,igorbenav/fastcrud,,[],crud,https://github.com/benavlabs/fastcrud,https://github.com/benavlabs/fastcrud,MIT,2024-01-08 04:04:17,2026-03-11 21:38:22,2026-01-27 20:01:28,804,44.0,105,11,192,17.0,97.0,1507,2026-01-23 19:30:32,0.21.0,,,43.0,"FastCRUD is a Python package for FastAPI, offering robust async CRUD operations and flexible endpoint creation..",209.0,209.0,25.0,,,24,True,1,benavlabs/fastcrud,
25,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2025-04-10 08:07:05,2025-03-23 17:43:00,931,,89,15,563,213.0,205.0,2106,2024-08-16 02:54:35,0.15.0,,938680.0,37.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,31.0,https://pypi.org/project/prisma,938680.0,23,True,3,,
26,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/maxrdu/fastapi_login,https://github.com/maxrdu/fastapi_login,MIT,2019-10-21 14:47:00,2025-05-20 07:04:51,2025-05-20 07:04:51,482,,67,10,94,1.0,58.0,823,2024-12-14 08:17:42,1.10.3,16.0,49380.0,25.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,1133.0,1133.0,15.0,https://pypi.org/project/fastapi-login,49380.0,23,True,2,maxrdu/fastapi_login,
27,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/intility/fastapi-azure-auth,https://github.com/intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2025-11-01 08:01:26,2025-07-25 06:56:51,359,,77,10,139,7.0,116.0,674,2025-07-25 06:57:46,5.2.0,,383063.0,34.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",147.0,147.0,33.0,https://pypi.org/project/fastapi-azure-auth,383063.0,23,True,2,,
28,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2026-03-06 16:53:52,2026-03-06 16:53:07,749,4.0,44,5,255,30.0,152.0,465,2026-03-06 16:53:52,1.13.0,,169338.0,64.0,A powerful web admin for your database.,,,23.0,https://pypi.org/project/piccolo-admin,169338.0,23,True,3,,
29,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2026-02-06 08:40:24,2026-02-06 08:40:21,73,7.0,70,7,28,28.0,24.0,763,2026-02-06 06:59:44,0.2.0,,472737.0,8.0,A request rate limiter for fastapi.,,,12.0,https://pypi.org/project/fastapi-limiter,472737.0,21,True,3,,
30,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,95,40,78,17.0,64.0,1868,2021-11-29 09:20:38,0.3.1,,12707.0,8.0,An async ORM.,,,18.0,https://pypi.org/project/orm,12707.0,19,True,3,,
31,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,35,20,492,12.0,131.0,855,2021-11-15 11:05:03,1.4.1,,6563.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,6563.0,19,True,3,,
32,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2024-04-12 06:58:02,2020-11-11 05:05:27,123,,139,8,26,47.0,36.0,827,2020-11-06 11:15:11,0.5.0,,87561.0,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,4.0,https://pypi.org/project/fastapi-jwt-auth,87561.0,18,False,3,,
33,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2024-04-09 04:47:10,2024-04-09 04:47:04,96,,42,11,27,10.0,13.0,756,2020-09-25 16:25:49,0.2.1,,107842.0,5.0,Adds simple SQLAlchemy support to FastAPI.,3.0,3.0,10.0,https://pypi.org/project/fastapi-sqlalchemy,107842.0,18,True,3,,
34,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-05-17 13:14:36,2022-05-12 10:03:14,61,,37,5,40,30.0,19.0,438,2022-01-06 12:47:03,0.4.3,,97409.0,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",,,6.0,https://pypi.org/project/fastapi-cloudauth,97409.0,17,True,3,,
35,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-12-19 20:22:23,2023-07-18 14:06:25,88,,31,1,18,1.0,10.0,472,2023-07-18 14:06:40,1.3.0,,1654.0,3.0,Drop-in API-key based security for FastAPI.,,,7.0,https://pypi.org/project/fastapi-simple-security,1654.0,14,True,3,,
36,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2023-08-02 13:24:12,2022-05-15 23:48:21,59,,9,2,6,,4.0,242,2022-03-11 11:15:48,0.5.0,86.0,15579.0,5.0,Implements authentication and authorization as FastAPI dependencies.,,,3.0,https://pypi.org/project/fastapi-security,15578.0,14,True,3,,
37,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2025-04-04 14:05:18,2025-04-04 01:02:24,72,,25,8,13,1.0,14.0,228,2025-04-04 14:05:18,0.1.17,,976.0,1.0,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,8.0,https://pypi.org/project/fastapi-chameleon,976.0,13,True,1,,
38,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2024-11-16 02:53:24,2024-11-16 02:53:22,22,,11,1,6,,,158,,,,272.0,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,272.0,10,True,3,,
39,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,7,2,24,5.0,1.0,110,,,,406.0,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,406.0,8,True,3,,
40,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,11,3,5,1.0,1.0,265,,,,10.0,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,10.0,6,False,3,,
