,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2025-10-02 14:08:06,2025-10-01 19:21:09,17687,134.0,1561,102,988,200.0,7893.0,10953,2025-08-11 14:25:05,rel_2_0_43,9872.0,220126966.0,100.0,The Database Toolkit for Python.,1151235.0,1151235.0,790.0,https://pypi.org/project/sqlalchemy,220126784.0,46,True,1,,
1,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,MIT,2021-08-24 14:26:53,2025-10-02 05:07:57,2025-10-02 05:07:56,799,91.0,724,137,748,60.0,282.0,16868,2025-09-17 21:44:13,0.0.25,,6342960.0,24.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",29137.0,29137.0,96.0,https://pypi.org/project/sqlmodel,6342960.0,38,True,1,fastapi/sqlmodel,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2025-09-04 15:43:44,2024-11-09 20:43:17,1787,,802,143,572,90.0,912.0,8217,2024-11-09 20:43:58,3.4.3,,24363228.0,63.0,GraphQL framework for Python.,29426.0,29426.0,211.0,https://pypi.org/project/graphene,24363228.0,38,True,1,,1.0
3,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2025-09-02 20:46:15,2025-09-02 20:46:15,4355,11.0,1165,135,1164,304.0,1411.0,4340,2024-09-19 08:33:36,0.29.1,,2584911.0,46.0,A Python Object-Document-Mapper for working with MongoDB.,27757.0,27757.0,401.0,https://pypi.org/project/mongoengine,2584911.0,38,True,1,,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2025-09-30 15:26:09,2025-09-30 15:26:01,1879,11.0,209,86,345,,,2512,2025-05-14 19:00:46,3.7.1,73.0,8689739.0,22.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,126528.0,126528.0,57.0,https://pypi.org/project/motor,8689738.0,36,True,2,,1.0
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2025-09-23 12:07:12,2025-09-23 12:07:12,1399,8.0,436,44,713,467.0,728.0,5315,2025-06-05 10:42:46,0.25.1,18.0,381470.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",10301.0,10301.0,161.0,https://pypi.org/project/tortoise-orm,381470.0,34,True,2,,
6,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2025-09-18 11:38:37,2025-09-18 11:38:36,2021,23.0,185,40,687,36.0,290.0,2294,2025-04-18 08:27:47,0.26.2,57.0,947647.0,51.0,Python library for implementing GraphQL servers using schema-first approach.,1998.0,1998.0,85.0,https://pypi.org/project/ariadne,947647.0,33,True,2,,-1.0
7,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2025-09-08 10:42:33,2025-01-04 13:16:19,769,,471,49,602,18.0,271.0,5605,2025-01-04 13:31:56,14.0.1,428.0,617470.0,100.0,Ready-to-use and customizable users management for FastAPI.,5402.0,5402.0,69.0,https://pypi.org/project/fastapi-users,617465.0,32,True,1,,
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2025-10-02 17:43:31,2025-10-02 17:43:31,6446,116.0,1092,235,2566,,,4279,2025-10-01 22:00:09,4.15.2,5805.0,63955954.0,55.0,PyMongo - the Official MongoDB Python driver.,,,227.0,https://pypi.org/project/pymongo,63955878.0,32,True,3,,
9,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2025-09-29 19:23:04,2025-09-27 17:39:46,576,8.0,256,18,462,92.0,403.0,2454,2025-07-20 07:17:27,2.0.0,,1397812.0,100.0,Asynchronous Python ODM for MongoDB.,4402.0,4402.0,119.0,https://pypi.org/project/beanie,1397812.0,32,True,3,BeanieODM/beanie,
