,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
10,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2023-02-23 17:58:21,2023-02-22 21:37:59,1742,85.0,309,15,1009,241.0,429.0,405,2023-02-17 22:05:20,1.16.0,,563785,29.0,OpenTelemetry instrumentation for Python modules.,4.0,4.0,183.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,563785,30,True,1,1.0
11,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-02-20 03:23:34,2023-01-29 12:20:16,1160,19.0,62,16,551,53.0,173.0,1252,2023-01-29 12:21:40,0.12.1,,23433,76.0,python async orm with fastapi in mind and pydantic validation.,670.0,670.0,30.0,https://pypi.org/project/ormar,23433,29,True,2,
12,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-02-21 19:39:00,2023-02-21 19:37:20,1650,43.0,66,11,366,74.0,203.0,974,2023-02-21 19:38:28,0.106.0,,9995,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",242.0,242.0,38.0,https://pypi.org/project/piccolo,9995,29,True,2,
13,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2023-02-23 08:56:47,2023-02-23 08:56:44,889,141.0,79,9,429,2.0,108.0,632,2023-02-11 11:41:21,0.11.4,,209818,30.0,FastAPI pagination.,1018.0,1018.0,25.0,https://pypi.org/project/fastapi-pagination,209818,29,True,1,
14,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2023-02-23 14:13:19,2023-02-18 20:41:41,728,54.0,43,14,377,130.0,151.0,1008,2023-02-11 22:08:54,0.8.1,,10123,27.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,163.0,163.0,21.0,https://pypi.org/project/prisma,10123,27,True,3,
15,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2023-02-23 14:11:45,2023-02-23 13:07:59,383,17.0,55,4,151,27.0,37.0,465,2022-08-23 18:19:16,5.9.1,,186552,5.0,Instrument your FastAPI app.,523.0,523.0,22.0,https://pypi.org/project/prometheus-fastapi-instrumentator,186552,26,True,3,2.0
16,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2023-02-23 07:55:28,2023-02-09 15:23:25,377,26.0,105,14,208,67.0,145.0,1080,2023-02-09 15:25:23,1.18.0b1,,46410,91.0,Asynchronous Python ODM for MongoDB.,785.0,785.0,38.0,https://pypi.org/project/beanie,46410,25,True,3,
17,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,145,50,472,46.0,261.0,2542,,,,19002,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2048.0,2048.0,46.0,https://pypi.org/project/gino,19002,24,True,3,
18,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2023-02-14 22:21:40,2022-10-18 19:04:51,424,,48,5,52,5.0,44.0,433,2022-10-18 18:47:20,1.8.3,3.0,14326,17.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,412.0,412.0,10.0,https://pypi.org/project/fastapi-login,14326,24,True,2,
19,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2023-01-09 08:33:05,2023-01-09 08:33:05,363,2.0,235,30,33,27.0,67.0,1700,2021-08-31 03:28:51,1.0.3,,2861,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",103.0,103.0,12.0,https://pypi.org/project/fastapi-admin,2861,23,True,1,
20,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2023-02-14 21:41:04,2022-09-25 17:19:06,53,,33,10,25,10.0,9.0,475,2020-09-25 16:25:49,0.2.1,,67361,5.0,Adds simple SQLAlchemy support to FastAPI.,1045.0,1045.0,5.0,https://pypi.org/project/fastapi-sqlalchemy,67361,23,True,3,
21,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2023-02-23 08:08:15,2023-02-23 08:08:14,234,20.0,91,8,259,12.0,97.0,777,2023-02-07 15:32:12,0.9.0,,15596,22.0,SQLAlchemy Admin for FastAPI and Starlette.,,,22.0,https://pypi.org/project/sqladmin,15596,22,True,3,
22,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2023-02-02 17:18:25,2023-02-02 17:18:24,241,7.0,37,9,63,4.0,46.0,231,2022-11-10 14:28:01,3.5.1,,18373,18.0,"Easy and secure implementation of Azure AD for your FastAPI APIs B2C, single- and multi-tenant support.",28.0,28.0,16.0,https://pypi.org/project/fastapi-azure-auth,18373,22,True,2,
23,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-02-20 08:57:26,2022-01-20 14:55:31,1149,,39,21,468,9.0,131.0,844,2021-11-15 11:05:03,1.4.1,,2836,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,2836,21,True,3,
24,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2023-02-15 04:57:33,2023-01-03 19:16:25,478,5.0,70,22,200,38.0,79.0,760,2023-01-03 20:08:22,0.9.2,,25811,18.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,,,17.0,https://pypi.org/project/odmantic,25811,21,True,3,-1.0
25,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2023-02-23 04:24:34,2023-02-20 15:56:06,463,77.0,30,10,327,3.0,20.0,439,2023-02-17 20:35:58,0.9.0,,503,28.0,Ready to use and Customizable Authentications and Authorisations Management for FastAPI.,6.0,6.0,12.0,https://pypi.org/project/authx,503,20,True,2,
26,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2022-11-24 13:13:45,2022-11-24 13:13:44,45,,28,7,9,7.0,11.0,217,2022-11-16 14:00:58,0.1.5,,21398,6.0,A request rate limiter for fastapi.,134.0,134.0,6.0,https://pypi.org/project/fastapi-limiter,21398,20,True,1,1.0
27,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2023-02-09 19:24:31,2023-02-09 19:22:06,607,15.0,31,6,164,26.0,82.0,202,2023-02-09 19:24:31,0.44.0,,1467,23.0,A powerful web admin for your database.,,,16.0,https://pypi.org/project/piccolo-admin,1467,20,True,3,
28,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2022-07-12 19:17:05,2022-05-12 10:03:14,61,,30,4,36,26.0,18.0,262,2022-01-06 12:47:03,0.4.3,,19318,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",63.0,63.0,6.0,https://pypi.org/project/fastapi-cloudauth,19318,19,True,3,
29,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,92,39,78,15.0,64.0,1697,2021-11-29 09:20:38,0.3.1,,3980,8.0,An async ORM.,,,18.0,https://pypi.org/project/orm,3980,18,True,3,
30,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2022-10-30 06:32:55,2020-11-11 05:05:27,123,,82,7,17,43.0,36.0,483,2020-11-06 11:15:11,0.5.0,,39469,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,3.0,https://pypi.org/project/fastapi-jwt-auth,39469,17,True,3,
31,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-01-24 03:58:24,2022-11-28 05:26:04,66,2.0,27,2,12,1.0,8.0,174,2022-10-19 08:06:27,1.2.0,,550,2.0,"API-key based security utilities for FastAPI, focused on simplicity of use.",,,5.0,https://pypi.org/project/fastapi-simple-security,550,14,True,3,-1.0
32,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2022-10-01 23:44:25,2022-05-15 23:48:21,59,,4,2,5,,3.0,111,2022-03-11 11:15:48,0.5.0,15.0,1569,5.0,Implements authentication and authorization as FastAPI dependencies.,27.0,27.0,3.0,https://pypi.org/project/fastapi-security,1569,14,True,3,
33,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2023-02-11 22:11:31,2023-02-11 22:11:27,56,5.0,24,7,12,1.0,12.0,128,,,,482,,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,7.0,https://pypi.org/project/fastapi-chameleon,482,12,True,1,
34,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2023-02-11 22:11:32,2021-03-29 20:16:20,21,,10,2,6,,,60,,,,87,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,87,9,True,3,
35,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,8,3,24,5.0,1.0,19,,,,37,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,37,8,False,3,
36,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,2,5,4,1.0,1.0,103,,,,27,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,27,6,True,3,
