,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
10,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2024-12-12 12:37:01,2024-12-08 22:53:22,539,29.0,219,18,403,87.0,357.0,2100,2024-12-08 22:54:22,1.28.0,,268244.0,100.0,Asynchronous Python ODM for MongoDB.,3139.0,3139.0,98.0,https://pypi.org/project/beanie,268244.0,31,True,3,BeanieODM/beanie,
11,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2024-12-09 02:50:41,2024-12-09 02:48:51,1411,13.0,88,16,897,67.0,199.0,1685,2024-12-06 10:47:54,0.20.2,,164740.0,80.0,python async orm with fastapi in mind and pydantic validation.,1054.0,1054.0,41.0,https://pypi.org/project/ormar,164740.0,31,True,2,,7.0
12,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2024-11-04 08:50:50,2024-11-04 08:33:57,376,8.0,192,17,431,43.0,201.0,1952,2024-10-28 13:15:26,0.20.1,,119057.0,41.0,SQLAlchemy Admin for FastAPI and Starlette.,1221.0,1221.0,63.0,https://pypi.org/project/sqladmin,119057.0,30,True,1,,-1.0
13,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2024-12-01 17:20:10,2024-11-07 05:04:51,1852,30.0,89,16,517,123.0,309.0,1462,2024-10-23 21:43:51,1.22.0,,175098.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",417.0,417.0,46.0,https://pypi.org/project/piccolo,175098.0,30,True,3,,
14,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2024-12-12 11:17:56,2024-12-12 11:17:53,2286,95.0,611,24,1815,447.0,787.0,749,2024-12-11 17:06:15,0.50b0,,10544085.0,45.0,OpenTelemetry instrumentation for Python modules.,2.0,2.0,317.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,10544085.0,30,True,1,,7.0
15,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-12-12 17:56:21,2024-12-12 17:47:28,3318,75.0,529,39,2571,387.0,648.0,4049,2024-12-03 23:25:39,0.253.1,576.0,808.0,100.0,A GraphQL library for Python that leverages type annotations.,,,266.0,https://pypi.org/project/strawberry,767.0,27,True,3,,
16,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2024-12-08 13:40:05,2024-06-27 18:02:44,258,,80,14,117,34.0,62.0,1271,,,,683328.0,,A rate limiter for Starlette and FastAPI.,3455.0,3455.0,26.0,https://pypi.org/project/slowapi,683328.0,26,True,1,,
17,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2024-06-17 23:01:32,2024-03-13 16:40:51,436,,82,4,213,37.0,61.0,993,2024-03-13 16:39:15,7.0.0,,2122871.0,12.0,Instrument your FastAPI with Prometheus metrics.,3012.0,3012.0,28.0,https://pypi.org/project/prometheus-fastapi-instrumentator,2122871.0,26,True,3,,
18,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2024-12-10 21:59:11,2024-12-06 14:06:10,1245,90.0,50,16,628,6.0,50.0,838,2024-10-20 13:10:57,1.4.0,,8215.0,42.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,45.0,45.0,18.0,https://pypi.org/project/authx,8215.0,26,True,2,,
19,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2024-09-05 09:32:46,2024-09-05 09:32:46,395,,378,40,48,52.0,71.0,2958,2021-08-31 03:28:51,1.0.3,,8382.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",413.0,413.0,16.0,https://pypi.org/project/fastapi-admin,8382.0,25,True,3,,
20,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2024-12-12 16:13:04,2024-12-11 16:16:44,479,5.0,58,11,91,,58.0,648,2024-09-18 16:09:00,1.10.2,8.0,44537.0,24.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,1010.0,1010.0,14.0,https://pypi.org/project/fastapi-login,44537.0,25,True,2,,
21,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/intility/fastapi-azure-auth,https://github.com/intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2024-12-01 08:46:15,2024-11-03 18:11:33,339,5.0,68,14,116,2.0,100.0,477,2024-08-20 09:26:23,5.0.1,,150866.0,31.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",95.0,95.0,28.0,https://pypi.org/project/fastapi-azure-auth,150866.0,25,True,2,,
22,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,148,47,472,45.0,263.0,2684,,,,24563.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2461.0,2461.0,45.0,https://pypi.org/project/gino,24563.0,24,True,3,,
23,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2024-12-09 18:00:52,2024-11-26 09:20:02,930,1.0,80,16,561,197.0,204.0,1911,2024-08-16 02:54:35,0.15.0,,350332.0,37.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,31.0,https://pypi.org/project/prisma,350332.0,23,True,3,,
24,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2024-07-10 15:21:14,2024-04-26 23:27:23,559,,89,19,309,83.0,90.0,1079,2024-04-26 23:28:12,1.0.2,,37628.0,21.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3423.0,3423.0,19.0,https://pypi.org/project/odmantic,37628.0,23,True,3,,
25,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,95,42,78,17.0,64.0,1785,2021-11-29 09:20:38,0.3.1,,5158.0,8.0,An async ORM.,539.0,539.0,18.0,https://pypi.org/project/orm,5158.0,22,True,3,,
26,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2024-04-11 07:46:38,2024-01-05 09:28:42,66,,51,10,23,28.0,14.0,518,2024-01-05 09:14:08,0.1.6,,105520.0,7.0,A request rate limiter for fastapi.,1881.0,1881.0,12.0,https://pypi.org/project/fastapi-limiter,105520.0,22,True,3,,
27,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,37,22,491,12.0,131.0,858,2021-11-15 11:05:03,1.4.1,,6209.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,6209.0,20,True,3,,
28,FastCRUD,igorbenav/fastcrud,,[],crud,https://github.com/igorbenav/fastcrud,https://github.com/igorbenav/fastcrud,MIT,2024-01-08 04:04:17,2024-10-21 19:08:36,2024-10-21 19:08:36,469,31.0,59,8,96,26.0,50.0,703,2024-09-19 01:55:04,0.15.1,,,22.0,"FastCRUD is a Python package for FastAPI, offering robust async CRUD operations and flexible endpoint creation..",119.0,119.0,13.0,,,20,True,1,,
29,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2024-11-15 06:29:34,2024-11-15 06:29:34,725,13.0,38,7,230,39.0,128.0,324,2024-10-16 22:18:53,1.9.0,,7828.0,59.0,A powerful web admin for your database.,,,18.0,https://pypi.org/project/piccolo-admin,7828.0,20,True,3,,-1.0
30,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-05-17 13:14:36,2022-05-12 10:03:14,61,,36,5,40,31.0,18.0,338,2022-01-06 12:47:03,0.4.3,,33992.0,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",93.0,93.0,6.0,https://pypi.org/project/fastapi-cloudauth,33992.0,19,True,3,,
31,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2024-04-12 06:58:02,2020-11-11 05:05:27,123,,122,8,24,47.0,36.0,664,2020-11-06 11:15:11,0.5.0,,85394.0,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,3.0,https://pypi.org/project/fastapi-jwt-auth,85394.0,18,True,3,,
32,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2024-04-09 04:47:10,2024-04-09 04:47:04,96,,39,12,27,10.0,13.0,627,2020-09-25 16:25:49,0.2.1,,77083.0,5.0,Adds simple SQLAlchemy support to FastAPI.,3.0,3.0,7.0,https://pypi.org/project/fastapi-sqlalchemy,77083.0,18,True,3,,
33,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2023-08-02 13:24:12,2022-05-15 23:48:21,59,,7,2,6,1.0,3.0,142,2022-03-11 11:15:48,0.5.0,71.0,17768.0,5.0,Implements authentication and authorization as FastAPI dependencies.,83.0,83.0,3.0,https://pypi.org/project/fastapi-security,17767.0,16,True,3,,
34,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-12-19 20:22:23,2023-07-18 14:06:25,88,,32,1,18,1.0,10.0,332,2023-07-18 14:06:40,1.3.0,,1179.0,3.0,Drop-in API-key based security for FastAPI.,,,7.0,https://pypi.org/project/fastapi-simple-security,1179.0,14,True,3,,
35,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2024-11-10 18:00:03,2024-11-10 17:59:59,70,13.0,27,9,13,2.0,13.0,141,,,,851.0,,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,8.0,https://pypi.org/project/fastapi-chameleon,851.0,13,True,1,,
36,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2024-11-16 02:53:24,2024-11-16 02:53:22,22,1.0,11,2,6,,,69,,,,371.0,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,371.0,9,True,3,,
37,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,7,3,24,5.0,1.0,24,,,,271.0,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,271.0,9,True,3,,
38,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,8,4,4,1.0,1.0,141,,,,273.0,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,273.0,7,True,3,,
